30	0.700000	-0.179616	-0.000000	0.277444	0.000661	0.307725	-0.000000	0.307978	0.000000	0.999686	-0.000000	1.000306	-0.000000	0.390800	0.001660	1.000000	-0.000000	0.000038	0.001686	1.000000	-0.000000	-0.124982	-0.000000	0.153447391982	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498521189173	-0.000000000000	1	0.139734	0.241978	0.000000	-0.021457	-0.037157	-0.000000
30	0.800000	-0.179619	-0.000000	0.277416	0.000780	0.307623	-0.000000	0.307900	-0.000000	0.999576	-0.000000	1.000288	-0.000000	0.390816	0.001855	1.000000	-0.000000	0.000051	0.002235	1.000000	-0.000000	-0.124983	-0.000000	0.153393908130	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498466218072	-0.000000000000	1	0.160430	0.277801	0.000000	-0.027950	-0.048398	-0.000000
30	0.900000	-0.179622	-0.000000	0.277386	0.000919	0.307521	-0.000000	0.307819	0.000000	0.999452	-0.000000	1.000251	-0.000000	0.390833	0.002028	1.000000	-0.000000	0.000065	0.002832	1.000000	-0.000000	-0.124984	-0.000000	0.153340017965	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498404628294	-0.000000000000	1	0.180049	0.311758	0.000000	-0.034706	-0.060093	-0.000000
30	1.000000	-0.179626	-0.000000	0.277354	0.001071	0.307422	-0.000000	0.307737	-0.000000	0.999320	-0.000000	1.000199	-0.000000	0.390848	0.002183	1.000000	-0.000000	0.000081	0.003456	1.000000	-0.000000	-0.124986	-0.000000	0.153287355454	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498338448669	-0.000000000000	1	0.198253	0.343263	0.000000	-0.041274	-0.071464	-0.000000
36	0.000000	-0.179620	-0.000000	0.271286	-0.000000	0.294384	-0.000000	0.294384	-0.000000	1.000000	-0.000000	1.000000	-0.000000	0.390760	-0.000000	1.000000	-0.000000	0.000000	0.000000	1.000000	-0.000000	-0.125000	-0.000000	0.146802689048	-0.000000000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.498677850502	-0.000000000000	1	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000
36	0.100000	-0.179616	-0.000000	0.271285	0.000120	0.294379	-0.000000	0.294405	0.000000	0.999997	-0.000000	1.000050	-0.000000	0.390761	0.000188	1.000000	-0.000000	0.000000	0.000021	1.000000	-0.000000	-0.124997	-0.000000	0.146800303204	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498676307742	-0.000000000000	1	0.017265	0.029904	0.000000	-0.001024	-0.001774	0.000000
36	0.200000	-0.179612	-0.000000	0.271281	0.000219	0.294364	-0.000000	0.294416	-0.000000	0.999987	-0.000000	1.000097	-0.000000	0.390764	0.000384	1.000000	-0.000000	0.000002	0.000089	1.000000	-0.000000	-0.124994	-0.000000	0.146792580241	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498671144903	-0.000000000000	1	0.035711	0.061852	0.000000	-0.002443	-0.004232	0.000000
36	0.300000	-0.179610	-0.000000	0.271275	0.000298	0.294337	-0.000000	0.294416	-0.000000	0.999967	-0.000000	1.000138	-0.000000	0.390768	0.000588	1.000000	-0.000000	0.000004	0.000215	1.000000	-0.000000	-0.124992	-0.000000	0.146778810990	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498661508203	-0.000000000000	1	0.055262	0.095714	0.000000	-0.004455	-0.007717	-0.000000
36	0.400000	-0.179608	-0.000000	0.271266	0.000361	0.294298	-0.000000	0.294403	-0.000000	0.999937	-0.000000	1.000171	-0.000000	0.390775	0.000795	1.000000	-0.000000	0.000007	0.000405	1.000000	-0.000000	-0.124990	-0.000000	0.146758643677	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498646540235	-0.000000000000	1	0.075756	0.131207	0.000000	-0.007275	-0.012601	-0.000000
36	0.500000	-0.179608	-0.000000	0.271254	0.000419	0.294247	-0.000000	0.294377	-0.000000	0.999895	-0.000000	1.000194	-0.000000	0.390784	0.001001	1.000000	-0.000000	0.000012	0.000666	1.000000	-0.000000	-0.124989	-0.000000	0.146732303370	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498625505842	-0.000000000000	1	0.096926	0.167867	0.000000	-0.011085	-0.019199	-0.000000
36	0.600000	-0.179608	-0.000000	0.271239	0.000481	0.294186	-0.000000	0.294337	-0.000000	0.999840	-0.000000	1.000205	-0.000000	0.390794	0.001199	1.000000	-0.000000	0.000018	0.000999	1.000000	-0.000000	-0.124988	-0.000000	0.146700720994	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498597960946	-0.000000000000	1	0.118399	0.205050	0.000000	-0.015964	-0.027647	-0.000000
36	0.700000	-0.179609	-0.000000	0.271221	0.000558	0.294118	-0.000000	0.294288	0.000000	0.999772	-0.000000	1.000202	-0.000000	0.390805	0.001381	1.000000	-0.000000	0.000026	0.001398	1.000000	-0.000000	-0.124988	-0.000000	0.146665447129	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498563923667	-0.000000000000	1	0.139720	0.241966	0.000000	-0.021817	-0.037782	-0.000000
36	0.800000	-0.179611	-0.000000	0.271202	0.000655	0.294047	-0.000000	0.294232	0.000000	0.999691	-0.000000	1.000186	-0.000000	0.390816	0.001545	1.000000	-0.000000	0.000035	0.001853	1.000000	-0.000000	-0.124988	-0.000000	0.146628311220	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498523977505	-0.000000000000	1	0.160405	0.277779	0.000000	-0.028355	-0.049103	-0.000000
36	0.900000	-0.179613	-0.000000	0.271180	0.000769	0.293976	-0.000000	0.294174	0.000000	0.999602	-0.000000	1.000157	-0.000000	0.390827	0.001691	1.000000	-0.000000	0.000045	0.002348	1.000000	-0.000000	-0.124989	-0.000000	0.146590962557	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498479241038	-0.000000000000	1	0.180012	0.311722	0.000000	-0.035152	-0.060872	-0.000000
36	1.000000	-0.179616	-0.000000	0.271158	0.000894	0.293906	-0.000000	0.294116	0.000000	0.999505	-0.000000	1.000116	-0.000000	0.390839	0.001823	1.000000	-0.000000	0.000055	0.002865	1.000000	-0.000000	-0.124990	-0.000000	0.146554536895	-0.000000000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.498431194129	-0.000000000000	1	0.198201	0.343209	0.000000	-0.041757	-0.072307	-0.000000
